Norman SusDat ID	SMILES	MS_Ready_SMILES	selected
NS00035938	Oc1c(cc(Cc2cc(C3CCCC3)c(O)c(c2)C2CCCC2)cc1C1CCCC1)C1CCCC1	Oc1c(cc(Cc2cc(C3CCCC3)c(O)c(c2)C2CCCC2)cc1C1CCCC1)C1CCCC1	no
NS00035939	Clc1nc(nc(Cl)n1)N1CCOCC1	Clc1nc(nc(Cl)n1)N1CCOCC1	no
NS00035940	OC1=CC=C[NH++]([O-])[CH-]1	OC1=CC=C[NH](=O)=C1	no
NS00035941	Oc1c(Br)nc(Br)cc1Br	Oc1c(Br)nc(Br)cc1Br	no
NS00035942	CCCCCCCCc1ccc(OCCOCCOCCCl)cc1	CCCCCCCCc1ccc(OCCOCCOCCCl)cc1	no
NS00035943	C=CC(=O)OCCN(CCOC(=O)C=C)C=O	C=CC(=O)OCCN(CCOC(=O)C=C)C=O	no
NS00035944	Oc1cc(ccc1NC(=O)Nc1ccc(cc1)C#N)[N+](=O)[O-]	Oc1cc(ccc1NC(=O)Nc1ccc(cc1)C#N)N(=O)=O	no
NS00035945	CCOC(=O)c1c(N)ccc(Cc2ccc(N)cc2)c1	CCOC(=O)c1c(N)ccc(Cc2ccc(N)cc2)c1	no
NS00035946	Clc1c2C(=O)N(CCCCCCN3C(=O)c4c(Cl)c(Cl)c(Cl)c(Cl)c4C3=O)C(=O)c2c(Cl)c(Cl)c1Cl	Clc1c2C(=O)N(CCCCCCN3C(=O)c4c(Cl)c(Cl)c(Cl)c(Cl)c4C3=O)C(=O)c2c(Cl)c(Cl)c1Cl	no
NS00035947	CCCCCCCCCCCCCCCCOCCCNCCCN	CCCCCCCCCCCCCCCCOCCCNCCCN	no
NS00035948	Cc1c(N/N=C\2/C(=O)C=Cc3ccccc23)ccc(c1)C(c1ccccc1)c1cc(C)c(N/N=C/2\C(=O)C=Cc3ccccc23)cc1	Cc1c(N/N=C\2/C(=O)C=Cc3ccccc23)ccc(c1)C(c1ccccc1)c1cc(C)c(N/N=C/2\C(=O)C=Cc3ccccc23)cc1	no
NS00035949	COc1c(cccc1)C#N	COc1c(cccc1)C#N	no
NS00035950	ClP1(=O)OCCO1	ClP1(=O)OCCO1	no
NS00035951	COc1ccc(cc1)n1nc2ccc(N)nc2n1	COc1ccc(cc1)n1nc2ccc(N)nc2n1	no
NS00035952	Cc1ccc(cc1C)n1nc2ccc(N)nc2n1	Cc1ccc(cc1C)n1nc2ccc(N)nc2n1	no
NS00035953	CCCOc1cc(OCCC)cc(OCCC)c1	CCCOc1cc(OCCC)cc(OCCC)c1	no
NS00035954	Clc1cc2c(cc1)c1ccc(Cl)c3cccc(C2=O)c13	Clc1cc2c(cc1)c1ccc(Cl)c3cccc(C2=O)c13	no
NS00035955	CCCCCCCCCCCCOCCOCCOCCOC(=O)/C=C/C(=O)O	CCCCCCCCCCCCOCCOCCOCCOC(=O)/C=C/C(=O)O	no
NS00035956	CCCCCCCCCCCCCCCCNc1ccc(cc1)C(=O)Cl	CCCCCCCCCCCCCCCCNc1ccc(cc1)C(=O)Cl	no
NS00035957	ClCC(CCl)OP(=O)(OCC(CCl)(CBr)CBr)OC(CCl)CCl	ClCC(CCl)OP(=O)(OCC(CCl)(CBr)CBr)OC(CCl)CCl	no
NS00035959	CCCCCCCCCCCC(=O)NCCCN1CCOCC1	CCCCCCCCCCCC(=O)NCCCN1CCOCC1	no
NS00035960	CCCCCCCCCCCCCC(=O)NCCCN1CCOCC1	CCCCCCCCCCCCCC(=O)NCCCN1CCOCC1	no
NS00035961	CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCC(=O)O	CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCC(=O)O	no
NS00035962	CCCCCCCCCCCC(=O)NCCCN(CCO)CCO	CCCCCCCCCCCC(=O)NCCCN(CCO)CCO	no
NS00035963	CCCCCCCCCCCCCC(=O)NCCCN(CCO)CCO	CCCCCCCCCCCCCC(=O)NCCCN(CCO)CCO	no
NS00035964	CCCCCCCCCCCCCCCC(=O)NCCCN(CCO)CCO	CCCCCCCCCCCCCCCC(=O)NCCCN(CCO)CCO	no
NS00035965	CC(C)(c1cc(Br)c(OCc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1)c1cc(Br)c(OCc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1	CC(C)(c1cc(Br)c(OCc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1)c1cc(Br)c(OCc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1	no
NS00035967	CCCCCCCCCCCCCCCCOC(=O)c1cccnc1	CCCCCCCCCCCCCCCCOC(=O)c1cccnc1	no
NS00035968	CCCCCCCCCc1ccccc1OCCOCCOCCOCCOCCOCCOP(=O)(O)OCCOCCOCCOCCOCCOCCOc1c(CCCCCCCCC)cccc1	CCCCCCCCCc1ccccc1OCCOCCOCCOCCOCCOCCOP(=O)(O)OCCOCCOCCOCCOCCOCCOc1c(CCCCCCCCC)cccc1	no
NS00035969	O=C1c2c(C(=O)c3c(Nc4ccccc4)ccc(Nc4ccccc4)c13)c(Nc1ccccc1)ccc2Nc1ccccc1	O=C1c2c(C(=O)c3c(Nc4ccccc4)ccc(Nc4ccccc4)c13)c(Nc1ccccc1)ccc2Nc1ccccc1	no
NS00035970	CCCCCCCCCCCC(=O)Oc1cc2c(cc1)c(C)cc(=O)o2	CCCCCCCCCCCC(=O)Oc1cc2c(cc1)c(C)cc(=O)o2	no
NS00035971	Oc1ccc(cc1)S(=O)(=O)c1cc(Cc2cc3c(cc2)ccc(c3)S(=O)(=O)O)c(O)cc1	Oc1ccc(cc1)S(=O)(=O)c1cc(Cc2cc3c(cc2)ccc(c3)S(=O)(=O)O)c(O)cc1	no
NS00035972	ClC(=Nc1cc2c(cc1)C(=O)c1c(ccc(c1)N=C(Cl)c1ccccc1)C2=O)c1ccccc1	Cl/C(=N\c1cc2c(cc1)C(=O)c1c(ccc(c1)/N=C(/Cl)\c1ccccc1)C2=O)/c1ccccc1	no
NS00035973	CC(=O)Nc1c(ccc(c1)N(CCOC(=O)C)CCOC(=O)C)N=Nc1c(Cl)ccc(c1)[N+](=O)[O-]	CC(=O)Nc1c(ccc(c1)N(CCOC(=O)C)CCOC(=O)C)/N=N\c1c(Cl)ccc(c1)N(=O)=O	no
NS00035974	CC(=O)OCCN(CCOC(=O)C)c1ccc(cc1)N=Nc1ccc(cc1)[N+](=O)[O-]	CC(=O)OCCN(CCOC(=O)C)c1ccc(cc1)/N=N\c1ccc(cc1)N(=O)=O	no
NS00035975	OS(=O)(=O)c1cc([N-][N+](=O)c2ccc(/C=C/c3ccc(cc3S(=O)(=O)O)[N+](=O)[O-])cc2)ccc1C=Cc1ccc([N-][N+](=O)c2ccc(C=Cc3ccc([N-][N+](=O)c4ccc(/C=C/c5ccc(cc5S(=O)(=O)O)[N+](=O)[O-])c(c4)S(=O)(=O)O)cc3S(=O)(=O)O)c(c2)S(=O)(=O)O)cc1S(=O)(=O)O	OS(=O)(=O)c1cc(/N=N(/O)\c2ccc(/C=C/c3ccc(cc3S(=O)(=O)O)N(=O)=O)cc2)ccc1/C=C/c1ccc(/N=N(/O)\c2ccc(/C=C/c3ccc(/N=N(/O)\c4ccc(/C=C/c5ccc(cc5S(=O)(=O)O)N(=O)=O)c(c4)S(=O)(=O)O)cc3S(=O)(=O)O)c(c2)S(=O)(=O)O)cc1S(=O)(=O)O	no
NS00035976	O=C1c2c(cc(NC(=S)c3ccccc3)cc2)C(=O)c2c1cc(NC(=S)c1ccccc1)cc2	O=C1c2c(cc(NC(=S)c3ccccc3)cc2)C(=O)c2c1cc(NC(=S)c1ccccc1)cc2	no
NS00035977	BrCCCCCC#N	BrCCCCCC#N	no
NS00035978	C=CCOC(=O)NCCN1CCNC1=O	C=CCOC(=O)NCCN1CCNC1=O	no
NS00035979	CNC(=S)N(C)N	CNC(=S)N(C)N	no
NS00035980	OC(=O)c1c(NCc2ccccc2)cccc1	OC(=O)c1c(NCc2ccccc2)cccc1	no
NS00035981	CCCOC(=O)COc1cc(ccc1)C(C)(C)C	CCCOC(=O)COc1cc(ccc1)C(C)(C)C	no
NS00035982	CC(=O)Nc1ccc(OCC=C)cc1	CC(=O)Nc1ccc(OCC=C)cc1	no
NS00035983	CCC(=O)N1c2c(Sc3c1cccc3)cccc2	CCC(=O)N1c2c(Sc3c1cccc3)cccc2	no
NS00035984	Cc1c(C)cc(O)c(N)c1	Cc1c(C)cc(O)c(N)c1	no
NS00035985	COc1c[nH]c(=O)[nH]c1=O	COc1c[nH]c(=O)[nH]c1=O	no
NS00035986	CCCCOC(=O)CCCC(=O)OCCCC	CCCCOC(=O)CCCC(=O)OCCCC	no
NS00035987	CCCCCC(=O)OCc1ccc(OC)cc1	CCCCCC(=O)OCc1ccc(OC)cc1	no
NS00035988	CC(C)(C)C(=O)Nc1ccccc1	CC(C)(C)C(=O)Nc1ccccc1	no
NS00035989	Oc1cc(O)c(Br)cc1	Oc1cc(O)c(Br)cc1	no
NS00035990	COc1nc2c(Cl)c3c(cc(Cl)cc3)nc2cc1	COc1nc2c(Cl)c3c(cc(Cl)cc3)nc2cc1	no
NS00035991	CCCCCCCCCCCC(=O)N1CCN(CC1)C(=O)CCCCCCCCCCC	CCCCCCCCCCCC(=O)N1CCN(CC1)C(=O)CCCCCCCCCCC	no
NS00035992	CC(C)(OC(=O)Cl)C(Cl)(Cl)Cl	CC(C)(OC(=O)Cl)C(Cl)(Cl)Cl	no
NS00035993	Nc1c(Cl)cc(c(Cl)c1)[N+](=O)[O-]	Nc1c(Cl)cc(c(Cl)c1)N(=O)=O	no
NS00035994	Cc1cc2nc(c3ncccc3)c(nc2cc1C)c1ncccc1	Cc1cc2nc(c3ncccc3)c(nc2cc1C)c1ncccc1	no
NS00035995	Cc1cc2c(Oc3c(cc(C)c(O)c3Br)C32OC(=O)c2c3cccc2)c(Br)c1O	Cc1cc2c(Oc3c(cc(C)c(O)c3Br)C32OC(=O)c2c3cccc2)c(Br)c1O	no
NS00035996	COc1c(ccc(Cl)c1)[N+](=O)[O-]	COc1c(ccc(Cl)c1)N(=O)=O	no
NS00035997	Cc1cc(Br)c(O)cc1	Cc1cc(Br)c(O)cc1	no
NS00035998	Cc1c2ccccc2c(Br)cc1	Cc1c2ccccc2c(Br)cc1	no
NS00035999	CC(C)(C)OC(=O)Oc1ccccc1	CC(C)(C)OC(=O)Oc1ccccc1	no
NS00036000	OC(=O)c1c(CC#N)cccc1	OC(=O)c1c(CC#N)cccc1	no
NS00036001	C=CCNC1CCCCC1	C=CCNC1CCCCC1	no
NS00036002	OOC(=O)CCCCCCCCCCC(=O)OO	OOC(=O)CCCCCCCCCCC(=O)OO	no
NS00036003	CCOc1cc2ccc(C)nc2cc1	CCOc1cc2ccc(C)nc2cc1	no
NS00036004	CCOC(=O)C(CCc1ccccc1)C(=O)OCC	CCOC(=O)C(CCc1ccccc1)C(=O)OCC	no
NS00036005	NNc1c(Cl)cc(cc1)S(=O)(=O)O	NNc1c(Cl)cc(cc1)S(=O)(=O)O	no
NS00036006	COc1ncc(N)cc1	COc1ncc(N)cc1	no
NS00036007	[O-][N+](=O)c1c(C=O)cc(Cl)cc1	O=N(=O)c1c(C=O)cc(Cl)cc1	no
NS00036008	CCOC(=O)NC(=O)CC#N	CCOC(=O)NC(=O)CC#N	no
NS00036009	CCCCc1ccc(NC(=O)CN(CC(=O)O)CC(=O)O)cc1	CCCCc1ccc(NC(=O)CN(CC(=O)O)CC(=O)O)cc1	no
NS00036010	CCCCNC(=O)NS(=O)(=O)c1ccc(NC(=O)C)cc1	CCCCNC(=O)NS(=O)(=O)c1ccc(NC(=O)C)cc1	no
NS00036011	Brc1c(C=O)cccc1	Brc1c(C=O)cccc1	no
NS00036012	CCCCCOC(=O)c1c(cccc1)N(C)C	CCCCCOC(=O)c1c(cccc1)N(C)C	no
NS00036013	ONc1ccc(O)c2c1C(=O)c1c(O)ccc(NO)c1C2=O	ONc1ccc(O)c2c1C(=O)c1c(O)ccc(NO)c1C2=O	no
NS00036014	ONc1ccc(O)c2c1C(=O)c1c(NO)ccc(O)c1C2=O	ONc1ccc(O)c2c1C(=O)c1c(NO)ccc(O)c1C2=O	no
NS00036015	OCN(O)c1ccc(O)c2c1C(=O)c1c(O)ccc(N(O)CO)c1C2=O	OCN(O)c1ccc(O)c2c1C(=O)c1c(O)ccc(N(O)CO)c1C2=O	no
NS00036016	OCN(O)c1ccc(O)c2c1C(=O)c1c(ccc(O)c1C2=O)N(O)CO	OCN(O)c1ccc(O)c2c1C(=O)c1c(ccc(O)c1C2=O)N(O)CO	no
NS00036017	CC(=O)c1ccc2Sc3c(Nc2c1)cccc3	CC(=O)c1ccc2Sc3c(Nc2c1)cccc3	no
NS00036018	Cn1c(N)c(N=O)c(=O)n(C)c1=O	Cn1c(N)c(N=O)c(=O)n(C)c1=O	no
NS00036019	CNc1ccc(cc1[N+](=O)[O-])C(=O)c1ccccc1	CNc1ccc(cc1N(=O)=O)C(=O)c1ccccc1	no
NS00036020	COc1cc2nc(C)c(C)nc2cc1	COc1cc2nc(C)c(C)nc2cc1	no
NS00036021	OC(=O)CCn1ccc2c1cccc2	OC(=O)CCn1ccc2c1cccc2	no
NS00036022	Cc1cc(Cl)c(Cl)cc1Cl	Cc1cc(Cl)c(Cl)cc1Cl	no
NS00036023	Clc1cc(NC=O)c(Cl)cc1	Clc1cc(NC=O)c(Cl)cc1	no
NS00036024	COC(=O)CN1C(=O)c2c(cccc2)S1(=O)=O	COC(=O)CN1C(=O)c2c(cccc2)S1(=O)=O	no
NS00036025	Clc1cc2c([nH]c(=O)c(=O)[nH]2)cc1	Clc1cc2c([nH]c(=O)c(=O)[nH]2)cc1	no
NS00036026	Cc1c[n+](=O)c2ccccc2[n+]1=O	Cc1c[n+](=O)c2ccccc2[n+]1=O	no
NS00036027	Clc1ccc(cc1)C(=O)C1CC1	Clc1ccc(cc1)C(=O)C1CC1	no
NS00036028	Cc1ccc(O)c(Cl)c1	Cc1ccc(O)c(Cl)c1	no
NS00036029	OC(=O)c1c2OCCOc2cc(c1)S(=O)(=O)Cl	OC(=O)c1c2OCCOc2cc(c1)S(=O)(=O)Cl	no
NS00036030	CNS(=O)(=O)c1cc(C(=O)O)c2OCCOc2c1	CNS(=O)(=O)c1cc(C(=O)O)c2OCCOc2c1	no
NS00036031	CN(C)S(=O)(=O)c1cc(C(=O)O)c2OCCOc2c1	CN(C)S(=O)(=O)c1cc(C(=O)O)c2OCCOc2c1	no
NS00036032	COC(=O)c1c2OCCCOc2ccc1	COC(=O)c1c2OCCCOc2ccc1	no
NS00036033	OC(=O)c1cccc2c1OCCCO2	OC(=O)c1cccc2c1OCCCO2	no
NS00036034	OC(=O)c1c2OCCCOc2cc(c1)S(=O)(=O)Cl	OC(=O)c1c2OCCCOc2cc(c1)S(=O)(=O)Cl	no
NS00036035	CNS(=O)(=O)c1cc(C(=O)O)c2OCCCOc2c1	CNS(=O)(=O)c1cc(C(=O)O)c2OCCCOc2c1	no
NS00036036	Nc1cc(Cl)c(Cl)cc1[N+](=O)[O-]	Nc1cc(Cl)c(Cl)cc1N(=O)=O	no
NS00036037	[O-][N+](=O)c1ccc2C(=O)OC(=O)c3c2c1ccc3	O=N(=O)c1ccc2C(=O)OC(=O)c3c2c1ccc3	no
NS00036038	CNC(=O)OC	CNC(=O)OC	no
NS00036039	Cc1cc(CCl)c(cc1)[N+](=O)[O-]	Cc1cc(CCl)c(cc1)N(=O)=O	no
NS00036040	CC(C)C[C@H](N)C(=O)Nc1cc2c(cc1)c(C)cc(=O)o2	CC(C)CC(N)C(=O)Nc1cc2c(cc1)c(C)cc(=O)o2	no
NS00036041	CC(=C)C(=O)OCCOC(=O)OCCNC(=O)OCC=C	CC(=C)C(=O)OCCOC(=O)OCCNC(=O)OCC=C	no
NS00036042	CC(C)Cn1c(=O)c2c(c1=O)c(N)c1c(=O)c3c(cccc3)c(=O)c1c2N	CC(C)Cn1c(=O)c2c(c1=O)c(N)c1c(=O)c3c(cccc3)c(=O)c1c2N	no
NS00036043	Cc1ccc(cc1)S(=O)(=O)NC(=O)NC1CCCCC1	Cc1ccc(cc1)S(=O)(=O)NC(=O)NC1CCCCC1	no
NS00036044	Cc1ccc2CCCCCCCCCCc2n1	Cc1ccc2CCCCCCCCCCc2n1	no
NS00036045	CCOC(=O)CN[C@H](C)c1ccccc1	CCOC(=O)CNC(C)c1ccccc1	no
NS00036046	CCCCCCCCCCCCSCCC(=O)Oc1c(cc(Sc2cc(c(OC(=O)CCSCCCCCCCCCCCC)cc2C)C(C)(C)C)c(C)c1)C(C)(C)C	CCCCCCCCCCCCSCCC(=O)Oc1c(cc(Sc2cc(c(OC(=O)CCSCCCCCCCCCCCC)cc2C)C(C)(C)C)c(C)c1)C(C)(C)C	no
NS00036047	Clc1ccc(cc1)c1nn2ccc3ccccc3c2n1	Clc1ccc(cc1)c1nn2ccc3ccccc3c2n1	no
NS00036048	COC(=O)CCCCC=O	COC(=O)CCCCC=O	no
NS00036049	CCCC(CCC)(C#N)C(=O)OCC	CCCC(CCC)(C#N)C(=O)OCC	no
NS00036050	NNS(=O)(=O)c1c(Cl)cc(Cl)c(Cl)c1	NNS(=O)(=O)c1c(Cl)cc(Cl)c(Cl)c1	no
NS00036051	COc1c(NN=C2C=CC(=O)C=C2)cc(C)c(c1)N=Nc1ccccc1	COc1c(N/N=C/2\C=CC(=O)C=C2)cc(C)c(c1)/N=N/c1ccccc1	no
NS00036052	OCCN(CCC#N)c1ccc(cc1)N=Nc1c(Cl)cc(cc1)[N+](=O)[O-]	OCCN(CCC#N)c1ccc(cc1)/N=N/c1c(Cl)cc(cc1)N(=O)=O	no
NS00036053	CCCCCCCCCCCCOC(=O)[C@H](O)[C@@H](O)C(=O)OCCCCCCCCCCCC	CCCCCCCCCCCCOC(=O)C(O)C(O)C(=O)OCCCCCCCCCCCC	no
NS00036054	NC(=NCCCCCC(=O)O)N	NC(=NCCCCCC(=O)O)N	no
NS00036055	Nc1cc(c(N/N=C\2/C(=O)c3c(N)c(N=Nc4c(cc(N)cc4)S(=O)(=O)O)c(cc3C=C2S(=O)(=O)O)S(=O)(=O)O)cc1)S(=O)(=O)O	Nc1cc(c(N/N=C\2/C(=O)c3c(N)c(/N=N/c4c(cc(N)cc4)S(=O)(=O)O)c(cc3C=C2S(=O)(=O)O)S(=O)(=O)O)cc1)S(=O)(=O)O	no
NS00036056	COc1cc(cc(C(=O)O)c1OC)S(=O)(=O)N	COc1cc(cc(C(=O)O)c1OC)S(=O)(=O)N	no
NS00036057	CCC(=O)Nc1c(cc(OC)c(NCCOCCC#N)c1)N=Nc1c(Cl)cc(cc1[N+](=O)[O-])[N+](=O)[O-]	CCC(=O)Nc1c(cc(OC)c(NCCOCCC#N)c1)/N=N/c1c(Cl)cc(cc1N(=O)=O)N(=O)=O	no
NS00036058	CCCCCCCCCCCCCCCCC(C(=O)O)C(O)(CC(=O)O)C(=O)O	CCCCCCCCCCCCCCCCC(C(=O)O)C(O)(CC(=O)O)C(=O)O	no
NS00036059	S=c1[nH]c(c(o1)c1ccccc1)c1ccccc1	S=c1[nH]c(c(o1)c1ccccc1)c1ccccc1	no
NS00036060	COc1c2SCCC(=O)c2ccc1	COc1c2SCCC(=O)c2ccc1	no
NS00036061	CCOC(=O)C(F)(F)Br	CCOC(=O)C(F)(F)Br	no
NS00036062	COCCOC(C)(C)C	COCCOC(C)(C)C	no
NS00036063	ClCCN(CCCl)c1c[nH]c(=O)[nH]c1=O	ClCCN(CCCl)c1c[nH]c(=O)[nH]c1=O	no
NS00036064	CCCCCCCCCCCCCCCCCC(=O)OCC(CC)(CO)COC(=O)CCCCCCCCCCCCCCCCC	CCCCCCCCCCCCCCCCCC(=O)OCC(CC)(CO)COC(=O)CCCCCCCCCCCCCCCCC	no
NS00036065	C[C@H](NCC=C(c1cscc1)c1cscc1)[C@H](O)c1ccccc1	CC(NC/C=C(/c1cscc1)\c1cscc1)C(O)c1ccccc1	no
NS00036066	O=C1c2ccccc2C(=C(c2ccccc2)c2ccccc2)c2c1cccc2	O=C1c2ccccc2/C(=C(\c2ccccc2)/c2ccccc2)/c2c1cccc2	no
NS00036067	CC(C)(C)CCCCCC(=O)OCc1ccccc1	CC(C)(C)CCCCCC(=O)OCc1ccccc1	no
NS00036068	CCOc1c(C=O)cccc1OC	CCOc1c(C=O)cccc1OC	no
NS00036069	OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)NCCNC(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	OCC(O)C(O)C(O)C(O)C(=O)NCCNC(=O)C(O)C(O)C(O)C(O)CO	no
NS00036070	CC(=O)c1c(C)c(C)cc2c1CCC2(C)C	CC(=O)c1c(C)c(C)cc2c1CCC2(C)C	no
NS00036071	CC1(C)CCC(C)(C)c2ccccc12	CC1(C)CCC(C)(C)c2ccccc12	no
NS00036072	Cc1ccc2c(c1)C(C)(C)CCC2(C)C	Cc1ccc2c(c1)C(C)(C)CCC2(C)C	no
NS00036073	CCCC(=O)Cc1ccccc1	CCCC(=O)Cc1ccccc1	no
NS00036074	CC(C)Oc1nc(Cl)nc(Cl)n1	CC(C)Oc1nc(Cl)nc(Cl)n1	no
NS00036075	OCCCC(=O)N(CCO)CCO	OCCCC(=O)N(CCO)CCO	no
NS00036076	CC(C)(C)[N+](=Cc1cc[n+]([O-])cc1)[O-]	CC(C)(C)/N(=C\c1ccn(=O)cc1)/O	no
NS00036077	COc1cc(C(=O)O)c(c(OC)c1OC)[N+](=O)[O-]	COc1cc(C(=O)O)c(c(OC)c1OC)N(=O)=O	no
NS00036078	CS(=O)(=O)CC(=O)N	CS(=O)(=O)CC(=O)N	no
NS00036079	NC(=O)NCCC[C@H](NC(=O)OCc1ccccc1)C(=O)O	NC(=O)NCCCC(NC(=O)OCc1ccccc1)C(=O)O	no
NS00036080	C1COCCOCCOCCOCC[NH2+]1	C1COCCOCCOCCOCCN1	no
NS00036081	OS(=O)(=O)c1ccc(N/N=C/2\C(=O)c3c(ccc(NC(=O)c4cc(Cl)nnc4Cl)c3)C=C2S(=O)(=O)O)cc1	OS(=O)(=O)c1ccc(N/N=C/2\C(=O)c3c(ccc(NC(=O)c4cc(Cl)nnc4Cl)c3)C=C2S(=O)(=O)O)cc1	no
NS00036082	ClCCS(=O)(=O)Cc1ccccc1	ClCCS(=O)(=O)Cc1ccccc1	no
NS00036083	CC(=O)N[C@@H](Cc1c[nH]c2c1cc(O)cc2)C(=O)O	CC(=O)NC(Cc1c[nH]c2c1cc(O)cc2)C(=O)O	no
NS00036084	CCCCCOC(=O)C(=C)C#N	CCCCCOC(=O)C(=C)C#N	no
NS00036085	CCCCCCCOC(=O)C(=C)C#N	CCCCCCCOC(=O)C(=C)C#N	no
NS00036086	CCCCCCCCOC(=O)C(=C)C#N	CCCCCCCCOC(=O)C(=C)C#N	no
NS00036087	CCCCCCCCCCCCNCCCNCCCN	CCCCCCCCCCCCNCCCNCCCN	no
NS00036088	CC(=O)COc1ccc(Oc2c(N)c3c(c(O)c2)C(=O)c2c(cccc2)C3=O)cc1	CC(=O)COc1ccc(Oc2c(N)c3c(c(O)c2)C(=O)c2c(cccc2)C3=O)cc1	no
NS00036089	N#CC(=C(C#N)C#N)C#N	N#CC(=C(C#N)C#N)C#N	no
NS00036090	CCCCOC(=O)c1ccc(cc1)C(=O)c1ccccc1	CCCCOC(=O)c1ccc(cc1)C(=O)c1ccccc1	no
NS00036091	C1CCC(=CC1)N1CCOCC1	C1CCC(=CC1)N1CCOCC1	no
NS00036092	CN(C)CCNc1ccccc1	CN(C)CCNc1ccccc1	no
NS00036093	O=c1[nH]c(=O)c2c([nH]1)c(=O)[nH]c(=O)[nH]2	O=c1[nH]c(=O)c2c([nH]1)c(=O)[nH]c(=O)[nH]2	no
NS00036094	CC1(C)OC(=O)C(C)(C)OC1=O	CC1(C)OC(=O)C(C)(C)OC1=O	no
NS00036095	C/C=C/CCC(=O)C	C/C=C/CCC(=O)C	no
NS00036096	Cc1c(cc(c(Cl)c1)S(=O)(=O)N)S(=O)(=O)N	Cc1c(cc(c(Cl)c1)S(=O)(=O)N)S(=O)(=O)N	no
NS00036097	Nc1c(cc(c(Cl)c1)S(=O)(=O)Cl)S(=O)(=O)Cl	Nc1c(cc(c(Cl)c1)S(=O)(=O)Cl)S(=O)(=O)Cl	no
NS00036098	NS(=O)(=O)c1ccc(Cl)c(c1)S(=O)(=O)N	NS(=O)(=O)c1ccc(Cl)c(c1)S(=O)(=O)N	no
NS00036099	COc1cc(C=O)c(O)cc1	COc1cc(C=O)c(O)cc1	no
NS00036100	CCCCCCCCCOC(=O)CCS	CCCCCCCCCOC(=O)CCS	no
NS00036101	COC(=O)c1ccc(cc1)C(=O)NCCCCCCNC(=O)c1ccc(cc1)C(=O)OC	COC(=O)c1ccc(cc1)C(=O)NCCCCCCNC(=O)c1ccc(cc1)C(=O)OC	no
NS00036102	CC[C@H](C)[C@H](NC(=O)CCl)C(=O)O	CCC(C)C(NC(=O)CCl)C(=O)O	no
NS00036103	COC(=O)c1ccc(cc1)C(=O)Oc1ccccc1	COC(=O)c1ccc(cc1)C(=O)Oc1ccccc1	no
NS00036104	CCc1cnc(cc1)c1nc2c([nH]1)cccc2	CCc1cnc(cc1)c1nc2c([nH]1)cccc2	no
NS00036105	CC(=O)N/N=C/c1ccc(o1)[N+](=O)[O-]	CC(=O)N/N=C/c1ccc(o1)N(=O)=O	no
NS00036106	COc1cc(=O)oc(C)c1	COc1cc(=O)oc(C)c1	no
NS00036107	CCCCCCCCCCCCCCCCCCOC(=O)CCSSCCC(=O)OCCCCCCCCCCCCCCCCCC	CCCCCCCCCCCCCCCCCCOC(=O)CCSSCCC(=O)OCCCCCCCCCCCCCCCCCC	no
NS00036108	CCC(=O)NCCS	CCC(=O)NCCS	no
NS00036109	CC(CCl)(CCl)C(=O)[O-]	CC(CCl)(CCl)C(=O)O	no
NS00036110	CCOCCOCCN(CC)c1cc(NC(=O)C)ccc1	CCOCCOCCN(CC)c1cc(NC(=O)C)ccc1	no
NS00036111	Nc1cccc2c1ccc(C(=O)O)c2O	Nc1cccc2c1ccc(C(=O)O)c2O	no
NS00036112	CCSc1nnc(s1)N=Nc1c(NC(=O)C)cc(cc1)N(CC)Cc1ccccc1	CCSc1nnc(s1)/N=N/c1c(NC(=O)C)cc(cc1)N(CC)Cc1ccccc1	no
NS00036113	CN1CCC(CNC(=O)c2ccc(Cl)cc2SSc2cc(Cl)ccc2C(=O)NCC2CCN(C)CC2)CC1	CN1CCC(CNC(=O)c2ccc(Cl)cc2SSc2cc(Cl)ccc2C(=O)NCC2CCN(C)CC2)CC1	no
NS00036114	Cc1cc(=O)oc2c1ccc(O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O)c2	Cc1cc(=O)oc2c1ccc(OC1OCC(O)C(O)C1O)c2	no
NS00036115	CCCN(CCO)CCO	CCCN(CCO)CCO	no
NS00036116	CCCCOCCOC(=O)c1ccc(cc1)N(C)C	CCCCOCCOC(=O)c1ccc(cc1)N(C)C	no
NS00036117	O=C1CCCCCCN1	O=C1CCCCCCN1	no
NS00036118	C(CP(c1ccccc1)c1ccccc1)CP(c1ccccc1)c1ccccc1	C(CP(c1ccccc1)c1ccccc1)CP(c1ccccc1)c1ccccc1	no
NS00036119	CCOC(=O)CCSCCC(=O)OCC	CCOC(=O)CCSCCC(=O)OCC	no
NS00036120	CCCCCCCCCC(C)(c1ccc(O)cc1)c1ccc(O)cc1	CCCCCCCCCC(C)(c1ccc(O)cc1)c1ccc(O)cc1	no
